data,ise_b3,ibrx100
2025-10-28,3917.85,62275.49
2025-10-29,3926.47,62776.05
2025-10-30,3947.95,62834.33
2025-10-31,3970.22,63156.52
2025-11-03,3983.7,63543.69
2025-11-04,4005.75,63657.36
2025-11-05,4075.04,64747.7
2025-11-06,4064.58,64753.15
2025-11-07,4076.83,65089.46
2025-11-10,4109.24,65597.79
2025-11-11,4185.86,66657.99
2025-11-12,4198.08,66580.78
2025-11-13,4184.59,66401.91
2025-11-14,4212.74,66652.01
2025-11-17,4181.37,66323.49
2025-11-18,4176.15,66117.61
2025-11-19,4125.26,65630.95
2025-11-21,4107.19,65368.44
2025-11-24,4142.36,65593.0
2025-11-25,4166.58,65867.8
2025-11-26,4248.98,66986.07
2025-11-27,4254.88,66918.13
2025-11-28,4272.86,67220.84
2025-12-01,4246.71,67033.96
2025-12-02,4321.12,68079.38
2025-12-03,4318.52,68351.46
2025-12-04,4386.58,69489.77
2025-12-05,4156.33,66464.67
2025-12-08,4174.03,66811.2
2025-12-09,4151.84,66728.42
2025-12-10,4171.35,67177.43
2025-12-11,4180.27,67203.68
2025-12-12,4223.1,67875.5
2025-12-15,4270.3,68591.49
2025-12-16,4135.18,66926.42
2025-12-17,4077.57,66400.24
2025-12-18,4090.89,66648.87
2025-12-19,4098.73,66882.28
2025-12-22,4054.1,66730.02
2025-12-23,4136.94,67721.19
2025-12-26,4157.87,67893.87
2025-12-29,4139.8,67725.49
2025-12-30,4171.56,68017.69
